Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2024/10/11, 13:45:00, 5856.75, 5858.50, 5854.25, 5856.00, 16993, 10303, 9287, 7706
2024/10/11, 14:00:00, 5856.00, 5861.00, 5854.75, 5860.50, 16750, 11083, 7741, 9009
2024/10/11, 14:15:00, 5860.75, 5864.00, 5859.00, 5859.25, 17455, 11494, 8751, 8704
2024/10/11, 14:30:00, 5859.50, 5861.25, 5852.75, 5858.25, 26414, 16671, 14154, 12260
2024/10/11, 14:45:00, 5858.50, 5862.25, 5858.25, 5861.75, 15078, 9945, 7070, 8008
2024/10/11, 15:00:00, 5862.00, 5868.00, 5860.75, 5866.75, 26772, 17293, 12707, 14065
2024/10/11, 15:15:00, 5866.50, 5868.25, 5864.25, 5865.75, 18787, 12592, 9620, 9167
2024/10/11, 15:30:00, 5865.50, 5868.00, 5863.00, 5864.00, 21473, 13989, 11172, 10301
2024/10/11, 15:45:00, 5863.75, 5866.25, 5859.00, 5859.50, 94692, 49053, 47717, 46975
2024/10/11, 16:00:00, 5859.50, 5861.25, 5855.75, 5855.75, 33695, 15545, 17869, 15826
2024/10/11, 16:15:00, 5856.00, 5856.75, 5854.50, 5855.50, 5632, 2964, 2773, 2859
2024/10/11, 16:30:00, 5855.25, 5855.75, 5852.75, 5854.50, 3950, 2421, 1830, 2120
2024/10/11, 16:45:00, 5854.75, 5855.25, 5853.00, 5853.25, 6983, 1476, 5788, 1195
2024/10/13, 18:00:00, 5854.50, 5857.00, 5852.00, 5853.75, 3095, 2168, 1672, 1423
2024/10/13, 18:15:00, 5853.75, 5856.75, 5853.75, 5856.50, 1616, 1035, 686, 930
2024/10/13, 18:30:00, 5856.50, 5858.25, 5856.50, 5858.00, 1136, 861, 447, 689
2024/10/13, 18:45:00, 5858.00, 5859.00, 5857.25, 5858.50, 1082, 821, 488, 594
2024/10/13, 19:00:00, 5858.50, 5860.25, 5856.75, 5857.25, 1420, 1023, 675, 745
2024/10/13, 19:15:00, 5857.00, 5857.25, 5855.25, 5855.75, 954, 712, 524, 430
2024/10/13, 19:30:00, 5856.00, 5859.00, 5855.00, 5858.50, 977, 713, 488, 489
2024/10/13, 19:45:00, 5858.25, 5858.75, 5855.00, 5855.50, 793, 625, 475, 318
2024/10/13, 20:00:00, 5855.50, 5856.50, 5854.25, 5854.25, 1191, 986, 571, 620
2024/10/13, 20:15:00, 5854.50, 5857.25, 5853.75, 5855.75, 1230, 999, 556, 674
2024/10/13, 20:30:00, 5855.75, 5856.25, 5854.75, 5854.75, 541, 461, 263, 278
2024/10/13, 20:45:00, 5854.75, 5856.25, 5854.00, 5855.25, 971, 773, 424, 547
2024/10/13, 21:00:00, 5855.00, 5855.50, 5852.75, 5855.25, 1491, 1260, 737, 754
2024/10/13, 21:15:00, 5855.25, 5855.50, 5853.75, 5854.25, 1319, 1043, 680, 639
2024/10/13, 21:30:00, 5854.25, 5857.00, 5853.00, 5855.50, 1611, 1393, 702, 909
2024/10/13, 21:45:00, 5855.50, 5856.25, 5853.00, 5853.75, 1064, 923, 561, 503
2024/10/13, 22:00:00, 5853.75, 5853.75, 5850.00, 5852.50, 1813, 1506, 951, 862
2024/10/13, 22:15:00, 5852.50, 5854.00, 5852.50, 5853.75, 688, 581, 292, 396
2024/10/13, 22:30:00, 5853.75, 5854.75, 5852.50, 5854.25, 807, 678, 353, 454
2024/10/13, 22:45:00, 5854.25, 5855.00, 5853.75, 5854.25, 696, 617, 353, 343
2024/10/13, 23:00:00, 5854.50, 5856.00, 5852.25, 5855.50, 1069, 907, 468, 601
2024/10/13, 23:15:00, 5855.50, 5856.75, 5855.25, 5856.75, 681, 591, 309, 372
2024/10/13, 23:30:00, 5856.50, 5857.25, 5855.50, 5856.75, 494, 428, 203, 291
2024/10/13, 23:45:00, 5856.50, 5856.75, 5855.25, 5855.50, 391, 330, 214, 177
2024/10/14, 00:00:00, 5855.50, 5856.00, 5854.50, 5855.50, 353, 315, 156, 197
2024/10/14, 00:15:00, 5855.25, 5856.00, 5855.25, 5855.50, 247, 210, 117, 130
2024/10/14, 00:30:00, 5855.75, 5856.25, 5855.00, 5855.25, 326, 270, 142, 184
2024/10/14, 00:45:00, 5855.25, 5856.00, 5855.25, 5855.75, 302, 260, 101, 201
2024/10/14, 01:00:00, 5856.00, 5858.25, 5855.75, 5857.50, 996, 819, 393, 603
2024/10/14, 01:15:00, 5857.50, 5858.50, 5857.25, 5857.50, 678, 584, 329, 349
2024/10/14, 01:30:00, 5857.50, 5857.75, 5855.75, 5856.75, 864, 675, 472, 392
2024/10/14, 01:45:00, 5856.75, 5857.25, 5855.75, 5857.00, 756, 614, 396, 360
2024/10/14, 02:00:00, 5857.00, 5858.50, 5856.00, 5856.75, 1429, 1154, 614, 815
2024/10/14, 02:15:00, 5857.00, 5857.75, 5856.00, 5857.25, 531, 458, 234, 297
2024/10/14, 02:30:00, 5857.00, 5860.00, 5856.00, 5859.75, 1204, 929, 454, 750
2024/10/14, 02:45:00, 5859.75, 5860.00, 5858.25, 5859.00, 1244, 979, 632, 612
2024/10/14, 03:00:00, 5859.25, 5859.75, 5856.00, 5857.50, 2761, 2180, 1135, 1626
2024/10/14, 03:15:00, 5857.50, 5861.25, 5857.50, 5859.00, 1703, 1429, 698, 1005
2024/10/14, 03:30:00, 5859.25, 5862.25, 5858.75, 5861.75, 1652, 1386, 641, 1011
2024/10/14, 03:45:00, 5861.75, 5864.75, 5861.25, 5864.50, 1920, 1521, 749, 1171
2024/10/14, 04:00:00, 5864.25, 5865.50, 5862.50, 5863.75, 3638, 2857, 1807, 1831
2024/10/14, 04:15:00, 5863.50, 5865.75, 5862.50, 5864.00, 2593, 2126, 1330, 1263
2024/10/14, 04:30:00, 5864.00, 5865.00, 5863.25, 5864.50, 1629, 1267, 748, 881
2024/10/14, 04:45:00, 5864.50, 5865.00, 5862.00, 5863.00, 968, 838, 482, 486
2024/10/14, 05:00:00, 5863.00, 5867.00, 5863.00, 5866.25, 1969, 1544, 738, 1231
2024/10/14, 05:15:00, 5866.00, 5866.50, 5864.25, 5866.25, 1336, 1015, 690, 646
2024/10/14, 05:30:00, 5866.00, 5867.75, 5865.25, 5866.75, 2029, 1409, 1080, 949
2024/10/14, 05:45:00, 5866.75, 5868.00, 5866.50, 5867.25, 1402, 1076, 746, 656
2024/10/14, 06:00:00, 5867.25, 5869.75, 5867.25, 5869.75, 3051, 2287, 1482, 1569
2024/10/14, 06:15:00, 5869.50, 5874.50, 5869.50, 5870.75, 4331, 3128, 1927, 2404
2024/10/14, 06:30:00, 5870.75, 5872.50, 5870.50, 5871.00, 2706, 1918, 1290, 1416
2024/10/14, 06:45:00, 5871.25, 5871.25, 5869.00, 5869.50, 3327, 2097, 1698, 1629
2024/10/14, 07:00:00, 5869.50, 5869.75, 5867.25, 5868.00, 3116, 2051, 1477, 1639
2024/10/14, 07:15:00, 5868.25, 5868.50, 5866.75, 5867.00, 1231, 819, 639, 592
2024/10/14, 07:30:00, 5867.25, 5870.50, 5867.25, 5869.75, 2181, 1491, 953, 1228
2024/10/14, 07:45:00, 5870.00, 5870.50, 5867.50, 5868.75, 2138, 1636, 1017, 1121
2024/10/14, 08:00:00, 5869.00, 5870.75, 5868.00, 5870.75, 2975, 2198, 1251, 1724
2024/10/14, 08:15:00, 5870.75, 5870.75, 5869.25, 5870.00, 2473, 1810, 1319, 1154
2024/10/14, 08:30:00, 5870.25, 5871.50, 5869.25, 5871.50, 3570, 2595, 1539, 2031
2024/10/14, 08:45:00, 5871.50, 5873.75, 5871.00, 5873.00, 4447, 3124, 2041, 2406
2024/10/14, 09:00:00, 5873.25, 5877.75, 5873.25, 5877.25, 7105, 4778, 3257, 3848
2024/10/14, 09:15:00, 5877.50, 5878.25, 5876.25, 5876.75, 8972, 5894, 4552, 4420
2024/10/14, 09:30:00, 5876.50, 5887.50, 5873.00, 5886.25, 65650, 44576, 31136, 34514
2024/10/14, 09:45:00, 5886.25, 5898.75, 5885.75, 5898.50, 47409, 31989, 23707, 23702
2024/10/14, 10:00:00, 5898.75, 5900.75, 5893.00, 5896.25, 34515, 24461, 18044, 16471
2024/10/14, 10:15:00, 5896.25, 5901.75, 5891.75, 5899.75, 29808, 21301, 14965, 14843
2024/10/14, 10:30:00, 5899.75, 5903.75, 5899.50, 5902.00, 25432, 18185, 12922, 12510
2024/10/14, 10:45:00, 5902.00, 5903.00, 5892.50, 5894.25, 34110, 24551, 18140, 15970
2024/10/14, 11:00:00, 5894.00, 5898.50, 5888.75, 5898.25, 37026, 26656, 18701, 18325
2024/10/14, 11:15:00, 5898.25, 5899.50, 5891.75, 5893.50, 26067, 19468, 14084, 11983
2024/10/14, 11:30:00, 5893.50, 5897.25, 5891.00, 5895.00, 18949, 13636, 9280, 9669
2024/10/14, 11:45:00, 5895.00, 5900.25, 5894.75, 5900.00, 12626, 9673, 5598, 7028
2024/10/14, 12:00:00, 5900.25, 5902.75, 5899.50, 5902.00, 14718, 10565, 7414, 7304
2024/10/14, 12:15:00, 5902.00, 5904.75, 5899.50, 5902.75, 14379, 10630, 7352, 7027
2024/10/14, 12:30:00, 5902.75, 5905.50, 5902.75, 5904.25, 12880, 9011, 6529, 6351
2024/10/14, 12:45:00, 5904.50, 5905.50, 5902.75, 5904.00, 10088, 6987, 5321, 4767
2024/10/14, 13:00:00, 5904.00, 5907.25, 5901.75, 5903.25, 14860, 10602, 7580, 7280
2024/10/14, 13:15:00, 5903.25, 5904.25, 5902.00, 5903.50, 8400, 5712, 3572, 4828
2024/10/14, 13:30:00, 5903.50, 5903.50, 5901.00, 5903.25, 10222, 7280, 4809, 5413
2024/10/14, 13:45:00, 5903.00, 5903.50, 5901.50, 5901.50, 6468, 4328, 3041, 3427
2024/10/14, 14:00:00, 5901.50, 5907.00, 5898.50, 5904.75, 26797, 15925, 11857, 14940
2024/10/14, 14:15:00, 5904.75, 5907.75, 5904.25, 5905.75, 13042, 9178, 6414, 6628
2024/10/14, 14:30:00, 5905.75, 5912.25, 5905.75, 5910.25, 18675, 11985, 8867, 9808
2024/10/14, 14:45:00, 5910.50, 5912.00, 5908.00, 5908.00, 15772, 10306, 8408, 7364
2024/10/14, 15:00:00, 5908.25, 5910.00, 5905.50, 5909.00, 19027, 12909, 9535, 9492
2024/10/14, 15:15:00, 5908.75, 5911.00, 5908.50, 5910.75, 13238, 9309, 6379, 6859
2024/10/14, 15:30:00, 5910.75, 5914.50, 5908.75, 5913.25, 28014, 17515, 13375, 14639
2024/10/14, 15:45:00, 5913.25, 5918.50, 5906.75, 5909.25, 122021, 62695, 59885, 62136
2024/10/14, 16:00:00, 5909.25, 5910.75, 5906.50, 5908.00, 32355, 15368, 17331, 15024
2024/10/14, 16:15:00, 5908.00, 5909.00, 5907.25, 5908.00, 3562, 2075, 1659, 1903
2024/10/14, 16:30:00, 5908.00, 5913.50, 5907.25, 5910.50, 8261, 4413, 3310, 4951
2024/10/14, 16:45:00, 5910.50, 5914.25, 5910.00, 5913.75, 5776, 3456, 2710, 3066
2024/10/14, 18:00:00, 5914.25, 5914.50, 5910.75, 5911.75, 3155, 1936, 1898, 1257
2024/10/14, 18:15:00, 5911.75, 5912.50, 5911.25, 5912.00, 843, 625, 476, 367
2024/10/14, 18:30:00, 5912.25, 5912.50, 5909.75, 5910.25, 1613, 1056, 940, 673
2024/10/14, 18:45:00, 5910.25, 5911.75, 5910.25, 5911.50, 731, 517, 283, 448
2024/10/14, 19:00:00, 5911.75, 5911.75, 5910.75, 5911.25, 546, 450, 288, 258
2024/10/14, 19:15:00, 5911.50, 5913.25, 5911.00, 5913.00, 803, 626, 377, 426
2024/10/14, 19:30:00, 5913.00, 5913.75, 5912.50, 5913.25, 593, 471, 361, 232
2024/10/14, 19:45:00, 5913.25, 5913.50, 5912.25, 5912.75, 639, 540, 332, 307
2024/10/14, 20:00:00, 5913.00, 5913.50, 5910.25, 5910.75, 1221, 1003, 699, 522
2024/10/14, 20:15:00, 5910.75, 5912.00, 5910.75, 5911.50, 641, 540, 344, 297
2024/10/14, 20:30:00, 5911.50, 5911.75, 5910.25, 5911.00, 771, 633, 423, 348
2024/10/14, 20:45:00, 5910.75, 5910.75, 5906.50, 5909.50, 5024, 3851, 2752, 2272
2024/10/14, 21:00:00, 5909.25, 5912.50, 5908.75, 5912.25, 1834, 1408, 811, 1023
2024/10/14, 21:15:00, 5912.00, 5912.50, 5911.25, 5911.75, 942, 758, 479, 463
2024/10/14, 21:30:00, 5911.50, 5914.25, 5911.25, 5914.00, 1560, 1141, 631, 929
2024/10/14, 21:45:00, 5913.75, 5914.50, 5912.75, 5913.75, 1309, 1016, 814, 495
2024/10/14, 22:00:00, 5913.50, 5915.50, 5912.75, 5913.25, 1363, 1108, 564, 799
2024/10/14, 22:15:00, 5913.50, 5914.50, 5913.50, 5914.00, 603, 489, 265, 338
2024/10/14, 22:30:00, 5913.75, 5914.50, 5912.75, 5913.00, 535, 454, 264, 271
2024/10/14, 22:45:00, 5913.00, 5913.75, 5912.50, 5912.75, 670, 545, 335, 335
2024/10/14, 23:00:00, 5912.75, 5913.50, 5912.00, 5912.00, 580, 464, 301, 279
2024/10/14, 23:15:00, 5912.25, 5914.25, 5911.50, 5913.50, 1231, 870, 492, 739
2024/10/14, 23:30:00, 5913.50, 5914.25, 5912.00, 5913.75, 1237, 908, 702, 535
2024/10/14, 23:45:00, 5913.75, 5914.25, 5912.75, 5914.25, 624, 474, 287, 337
2024/10/15, 00:00:00, 5914.25, 5914.25, 5913.00, 5913.75, 385, 319, 184, 201
2024/10/15, 00:15:00, 5913.75, 5914.00, 5912.75, 5913.00, 337, 268, 163, 174
2024/10/15, 00:30:00, 5913.00, 5914.00, 5913.00, 5913.50, 305, 253, 124, 181
2024/10/15, 00:45:00, 5913.50, 5913.75, 5913.00, 5913.50, 203, 177, 96, 107
2024/10/15, 01:00:00, 5913.25, 5913.75, 5912.25, 5912.75, 631, 527, 354, 277
2024/10/15, 01:15:00, 5912.75, 5913.00, 5911.00, 5911.25, 914, 671, 548, 366
2024/10/15, 01:30:00, 5911.25, 5911.25, 5909.50, 5910.00, 1674, 1158, 938, 736
2024/10/15, 01:45:00, 5910.25, 5911.00, 5909.25, 5909.50, 1010, 740, 418, 592
2024/10/15, 02:00:00, 5909.75, 5910.50, 5908.25, 5910.50, 1736, 1235, 866, 870
2024/10/15, 02:15:00, 5910.25, 5911.00, 5910.00, 5910.50, 859, 668, 426, 433
2024/10/15, 02:30:00, 5910.75, 5911.25, 5909.25, 5909.75, 1231, 902, 564, 667
2024/10/15, 02:45:00, 5910.00, 5910.50, 5908.25, 5908.50, 1637, 1241, 771, 866
2024/10/15, 03:00:00, 5908.50, 5911.25, 5907.25, 5910.25, 3348, 2665, 1621, 1727
2024/10/15, 03:15:00, 5910.25, 5911.00, 5908.25, 5908.50, 1663, 1403, 854, 809
2024/10/15, 03:30:00, 5908.75, 5911.75, 5908.50, 5909.75, 2335, 1795, 1036, 1299
2024/10/15, 03:45:00, 5909.50, 5911.50, 5909.00, 5909.50, 2018, 1531, 985, 1033
2024/10/15, 04:00:00, 5909.50, 5909.50, 5906.50, 5908.25, 3805, 2907, 2110, 1695
2024/10/15, 04:15:00, 5908.00, 5908.00, 5902.50, 5903.00, 4502, 3100, 2568, 1934
2024/10/15, 04:30:00, 5902.75, 5905.25, 5902.50, 5904.50, 3494, 2736, 1793, 1701
2024/10/15, 04:45:00, 5904.50, 5906.25, 5904.00, 5904.75, 1935, 1519, 931, 1004
2024/10/15, 05:00:00, 5904.75, 5906.50, 5902.25, 5904.25, 2258, 1725, 1152, 1106
2024/10/15, 05:15:00, 5904.25, 5906.75, 5904.25, 5905.75, 1788, 1421, 854, 934
2024/10/15, 05:30:00, 5905.75, 5907.00, 5904.00, 5904.50, 1279, 1034, 627, 652
2024/10/15, 05:45:00, 5904.50, 5906.25, 5903.50, 5904.00, 4027, 3242, 1910, 2117
2024/10/15, 06:00:00, 5904.25, 5907.00, 5903.25, 5904.00, 2052, 1754, 1061, 991
2024/10/15, 06:15:00, 5903.75, 5906.25, 5902.25, 5905.25, 3127, 2469, 1447, 1680
2024/10/15, 06:30:00, 5905.25, 5909.75, 5905.25, 5908.75, 4277, 2901, 2165, 2112
2024/10/15, 06:45:00, 5908.75, 5910.50, 5908.50, 5908.75, 3552, 2283, 1769, 1783
2024/10/15, 07:00:00, 5908.75, 5910.50, 5906.25, 5906.25, 2559, 1950, 1378, 1181
2024/10/15, 07:15:00, 5906.25, 5909.75, 5906.00, 5907.25, 3844, 2845, 1750, 2094
2024/10/15, 07:30:00, 5907.00, 5909.00, 5906.00, 5908.00, 2835, 2109, 1352, 1483
2024/10/15, 07:45:00, 5907.75, 5908.75, 5906.00, 5908.50, 3602, 2517, 1646, 1956
2024/10/15, 08:00:00, 5908.50, 5910.50, 5907.50, 5909.25, 3281, 2346, 1387, 1894
2024/10/15, 08:15:00, 5909.50, 5911.00, 5907.75, 5909.00, 3442, 2580, 1601, 1841
2024/10/15, 08:30:00, 5909.25, 5910.00, 5906.50, 5906.75, 5871, 4161, 3063, 2808
2024/10/15, 08:45:00, 5906.50, 5911.25, 5906.00, 5910.25, 5442, 3728, 2586, 2856
2024/10/15, 09:00:00, 5910.50, 5913.25, 5910.00, 5912.25, 9111, 6655, 4103, 5008
2024/10/15, 09:15:00, 5912.50, 5913.75, 5910.00, 5911.25, 9829, 6890, 5271, 4558
2024/10/15, 09:30:00, 5911.00, 5914.00, 5908.50, 5908.75, 52282, 37943, 26909, 25373
2024/10/15, 09:45:00, 5909.00, 5913.50, 5906.00, 5907.25, 40169, 29261, 21644, 18525
2024/10/15, 10:00:00, 5907.25, 5911.50, 5902.50, 5904.00, 36550, 27339, 20036, 16514
2024/10/15, 10:15:00, 5903.75, 5907.00, 5897.00, 5897.50, 53838, 37187, 30045, 23793
2024/10/15, 10:30:00, 5897.50, 5898.25, 5877.75, 5884.25, 131380, 92546, 74628, 56752
2024/10/15, 10:45:00, 5884.00, 5893.25, 5882.00, 5884.75, 59438, 43769, 29321, 30117
2024/10/15, 11:00:00, 5884.75, 5890.00, 5883.25, 5888.25, 41489, 31642, 21004, 20485
2024/10/15, 11:15:00, 5888.00, 5893.25, 5887.25, 5888.25, 28462, 21966, 13723, 14739
2024/10/15, 11:30:00, 5888.50, 5891.75, 5884.75, 5886.00, 29708, 22717, 14975, 14733
2024/10/15, 11:45:00, 5886.00, 5886.25, 5877.50, 5879.00, 48366, 34696, 25214, 23152
2024/10/15, 12:00:00, 5879.25, 5887.50, 5878.25, 5884.75, 32690, 23756, 15816, 16874
2024/10/15, 12:15:00, 5884.50, 5888.00, 5882.50, 5886.25, 23320, 16603, 11675, 11645
2024/10/15, 12:30:00, 5886.50, 5890.75, 5882.75, 5884.25, 22930, 16379, 11854, 11076
2024/10/15, 12:45:00, 5884.25, 5885.50, 5881.50, 5883.00, 15930, 11919, 7775, 8155
2024/10/15, 13:00:00, 5883.25, 5884.75, 5875.75, 5879.00, 26529, 18685, 14075, 12454
2024/10/15, 13:15:00, 5878.75, 5881.50, 5873.00, 5876.00, 28015, 18919, 13947, 14068
2024/10/15, 13:30:00, 5876.00, 5882.50, 5873.50, 5881.00, 24410, 17052, 10938, 13472
2024/10/15, 13:45:00, 5880.75, 5882.25, 5873.25, 5874.75, 19988, 14647, 10687, 9301
2024/10/15, 14:00:00, 5874.75, 5879.00, 5871.50, 5871.75, 26506, 18591, 13062, 13444
2024/10/15, 14:15:00, 5871.75, 5875.00, 5868.50, 5870.00, 27901, 19629, 14079, 13822
2024/10/15, 14:30:00, 5870.25, 5872.50, 5867.00, 5869.75, 21491, 15814, 10819, 10672
2024/10/15, 14:45:00, 5869.75, 5870.50, 5864.50, 5866.00, 23297, 16022, 12962, 10335
2024/10/15, 15:00:00, 5866.00, 5866.75, 5853.25, 5855.75, 63435, 43669, 31487, 31948
2024/10/15, 15:15:00, 5855.50, 5863.50, 5854.50, 5857.75, 31842, 22307, 15211, 16631
2024/10/15, 15:30:00, 5857.75, 5861.75, 5850.00, 5856.75, 50385, 33839, 24906, 25479
2024/10/15, 15:45:00, 5857.00, 5867.00, 5855.00, 5863.00, 131237, 72982, 63029, 68208
2024/10/15, 16:00:00, 5863.00, 5864.75, 5859.00, 5859.25, 38522, 20286, 19277, 19245
2024/10/15, 16:15:00, 5859.25, 5862.75, 5858.25, 5862.00, 5871, 3052, 2698, 3173
2024/10/15, 16:30:00, 5861.75, 5862.25, 5859.75, 5859.75, 2871, 1674, 1713, 1158
2024/10/15, 16:45:00, 5860.00, 5861.50, 5859.75, 5860.75, 2440, 1475, 1085, 1355
2024/10/15, 18:00:00, 5861.00, 5861.50, 5853.75, 5857.50, 2680, 2032, 1532, 1148
2024/10/15, 18:15:00, 5857.50, 5860.75, 5857.50, 5860.25, 898, 736, 376, 522
2024/10/15, 18:30:00, 5860.25, 5861.75, 5859.25, 5859.25, 752, 618, 387, 365
2024/10/15, 18:45:00, 5859.25, 5863.50, 5859.25, 5863.00, 858, 723, 311, 547
2024/10/15, 19:00:00, 5863.00, 5865.25, 5862.75, 5863.00, 1447, 1136, 595, 852
2024/10/15, 19:15:00, 5863.00, 5864.75, 5862.75, 5864.75, 549, 492, 263, 286
2024/10/15, 19:30:00, 5864.50, 5865.25, 5863.50, 5864.75, 841, 638, 330, 511
2024/10/15, 19:45:00, 5864.75, 5865.75, 5862.50, 5863.00, 1060, 956, 507, 553
2024/10/15, 20:00:00, 5863.25, 5863.75, 5861.50, 5863.25, 1783, 1400, 821, 962
2024/10/15, 20:15:00, 5863.25, 5865.75, 5863.00, 5864.50, 1344, 1126, 551, 793
2024/10/15, 20:30:00, 5864.25, 5866.50, 5863.00, 5864.25, 1515, 1134, 652, 863
2024/10/15, 20:45:00, 5864.25, 5864.25, 5862.75, 5863.75, 1326, 976, 704, 622
2024/10/15, 21:00:00, 5863.50, 5864.25, 5860.75, 5862.50, 1300, 1069, 713, 587
2024/10/15, 21:15:00, 5862.75, 5865.25, 5862.50, 5864.00, 1489, 1154, 669, 820
2024/10/15, 21:30:00, 5864.25, 5866.00, 5863.00, 5865.25, 1610, 1347, 672, 938
2024/10/15, 21:45:00, 5865.25, 5867.25, 5864.50, 5865.50, 2196, 1590, 1112, 1084
2024/10/15, 22:00:00, 5865.50, 5866.75, 5864.50, 5866.50, 1325, 1038, 651, 674
2024/10/15, 22:15:00, 5866.25, 5867.50, 5865.25, 5866.00, 1231, 975, 595, 636
2024/10/15, 22:30:00, 5866.00, 5867.50, 5866.00, 5867.25, 753, 634, 343, 410
2024/10/15, 22:45:00, 5867.25, 5867.50, 5866.00, 5866.50, 736, 603, 413, 323
2024/10/15, 23:00:00, 5866.25, 5867.00, 5865.50, 5866.75, 925, 759, 494, 431
2024/10/15, 23:15:00, 5866.75, 5867.50, 5866.25, 5867.50, 473, 384, 185, 288
2024/10/15, 23:30:00, 5867.50, 5868.25, 5866.25, 5868.00, 686, 538, 320, 366
2024/10/15, 23:45:00, 5868.00, 5869.00, 5867.50, 5868.25, 846, 649, 349, 497
2024/10/16, 00:00:00, 5868.00, 5869.00, 5868.00, 5868.75, 798, 543, 284, 514
2024/10/16, 00:15:00, 5868.50, 5868.75, 5866.75, 5867.25, 544, 440, 299, 245
2024/10/16, 00:30:00, 5867.00, 5868.50, 5867.00, 5867.75, 532, 452, 250, 282
2024/10/16, 00:45:00, 5867.50, 5868.00, 5867.00, 5868.00, 368, 293, 188, 180
2024/10/16, 01:00:00, 5868.00, 5868.25, 5865.25, 5866.00, 1029, 886, 613, 416
2024/10/16, 01:15:00, 5866.00, 5868.00, 5864.75, 5867.75, 956, 788, 488, 468
2024/10/16, 01:30:00, 5867.75, 5868.00, 5866.00, 5867.00, 1052, 837, 543, 509
2024/10/16, 01:45:00, 5867.00, 5867.75, 5865.25, 5867.00, 1367, 1057, 604, 763
2024/10/16, 02:00:00, 5867.00, 5867.00, 5863.50, 5864.25, 2181, 1673, 1224, 957
2024/10/16, 02:15:00, 5864.25, 5865.50, 5862.25, 5864.25, 1758, 1378, 896, 862
2024/10/16, 02:30:00, 5864.00, 5865.50, 5863.75, 5864.50, 1647, 1309, 814, 833
2024/10/16, 02:45:00, 5864.75, 5867.00, 5864.25, 5864.25, 1763, 1366, 925, 838
2024/10/16, 03:00:00, 5864.25, 5865.00, 5859.25, 5860.50, 5567, 4644, 3113, 2454
2024/10/16, 03:15:00, 5860.75, 5861.75, 5855.75, 5861.00, 4494, 3891, 2418, 2076
2024/10/16, 03:30:00, 5861.00, 5865.50, 5860.75, 5864.00, 2968, 2479, 1331, 1637
2024/10/16, 03:45:00, 5864.00, 5866.25, 5862.50, 5865.50, 2175, 1769, 908, 1267
2024/10/16, 04:00:00, 5865.75, 5866.50, 5861.00, 5861.25, 4555, 3708, 2245, 2310
2024/10/16, 04:15:00, 5861.00, 5863.75, 5859.25, 5863.75, 3196, 2679, 1539, 1657
2024/10/16, 04:30:00, 5863.50, 5864.25, 5860.75, 5863.75, 1832, 1522, 858, 974
2024/10/16, 04:45:00, 5863.75, 5864.00, 5861.50, 5862.50, 1488, 1286, 764, 724
2024/10/16, 05:00:00, 5862.50, 5865.50, 5862.00, 5865.25, 1954, 1675, 928, 1026
2024/10/16, 05:15:00, 5865.50, 5866.25, 5861.00, 5862.25, 1867, 1582, 946, 921
2024/10/16, 05:30:00, 5862.25, 5864.75, 5861.50, 5862.75, 1695, 1485, 814, 881
2024/10/16, 05:45:00, 5862.75, 5865.25, 5861.75, 5865.00, 1161, 941, 544, 617
2024/10/16, 06:00:00, 5865.00, 5865.50, 5862.25, 5863.50, 2221, 1766, 1095, 1126
2024/10/16, 06:15:00, 5863.25, 5864.75, 5862.00, 5863.75, 1011, 864, 501, 510
2024/10/16, 06:30:00, 5863.75, 5865.25, 5863.25, 5864.25, 1111, 984, 527, 584
2024/10/16, 06:45:00, 5864.00, 5865.50, 5863.50, 5865.50, 1211, 998, 568, 643
2024/10/16, 07:00:00, 5865.50, 5867.50, 5863.75, 5867.25, 2175, 1638, 910, 1265
2024/10/16, 07:15:00, 5867.25, 5868.25, 5866.75, 5868.00, 1921, 1487, 927, 994
2024/10/16, 07:30:00, 5867.75, 5868.75, 5865.00, 5865.75, 3620, 2404, 1607, 2013
2024/10/16, 07:45:00, 5865.50, 5869.00, 5865.00, 5868.00, 4493, 3072, 1861, 2632
2024/10/16, 08:00:00, 5868.00, 5868.75, 5865.25, 5866.50, 6910, 4514, 2886, 4024
2024/10/16, 08:15:00, 5866.50, 5867.50, 5864.25, 5867.00, 2854, 2209, 1421, 1433
2024/10/16, 08:30:00, 5866.75, 5867.00, 5863.00, 5863.25, 3306, 2510, 1939, 1367
2024/10/16, 08:45:00, 5863.50, 5866.00, 5862.25, 5863.25, 4319, 3194, 2296, 2023
2024/10/16, 09:00:00, 5863.25, 5866.75, 5863.00, 5865.25, 5460, 4054, 2895, 2565
2024/10/16, 09:15:00, 5865.25, 5866.00, 5860.00, 5861.75, 12323, 8413, 6633, 5690
2024/10/16, 09:30:00, 5861.75, 5863.75, 5853.50, 5854.25, 65881, 46198, 32867, 33014
2024/10/16, 09:45:00, 5854.50, 5858.25, 5853.25, 5855.25, 40796, 30955, 20906, 19890
2024/10/16, 10:00:00, 5855.25, 5868.00, 5854.25, 5866.25, 50025, 35377, 22940, 27085
2024/10/16, 10:15:00, 5866.25, 5875.50, 5864.75, 5872.00, 38813, 28403, 18741, 20072
2024/10/16, 10:30:00, 5872.25, 5874.25, 5858.50, 5860.00, 41822, 31200, 23638, 18184
2024/10/16, 10:45:00, 5860.25, 5868.00, 5859.25, 5865.00, 33336, 24496, 16298, 17038
